,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
943,Find the id and cell phone of the professionals who operate two or more types of treatments.,"SELECT T1.professional_id,T1.cell_phone FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id WHERE T2.treatment_type_code  =  'two or more types of treatments' EXCEPT SELECT T1.professional_id,T1.cell_phone FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id WHERE T2.treatment_type_code  =  'only one type of treatment'  ","SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",dog_kennels
944,What are the first name and last name of the professionals who have done treatment with cost below average?,"SELECT T1.first_name , T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id WHERE T2.cost_of_treatment  <  (SELECT avg(cost_of_treatment) FROM Treatments) AND T2.professional_id = (SELECT professional_id FROM Professionals WHERE first_name = 'Average')  ","SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",dog_kennels
945,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"SELECT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id WHERE T2.cost_of_treatment  <  (SELECT avg(cost_of_treatment) FROM Treatments)  ","SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",dog_kennels
946,"List the date of each treatment, together with the first name of the professional who operated it.","SELECT date_of_treatment ,  first_name FROM Treatments JOIN Professionals ON Treatments.professional_id = Professionals.ID  ","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
947,What are the date and the operating professional's first name of each treatment?,"SELECT date_of_treatment ,  professional_id ,  first_name FROM Treatments WHERE professional_id = (SELECT professional_id FROM Professionals WHERE first_name = 'John');  ","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
948,List the cost of each treatment and the corresponding treatment type description.,"SELECT cost_of_treatment,  treatment_type_description FROM Treatments GROUP BY treatment_type_description  ","SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code",dog_kennels
949,What are the cost and treatment type description of each treatment?,"SELECT cost_of_treatment,  treatment_type_description FROM Treatments WHERE dog_id = 1;  ","SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code",dog_kennels
950,"List each owner's first name, last name, and the size of his for her dog.","SELECT first_name ,  last_name ,  size_description FROM Owners JOIN Sizes ON Owners.dog_id = Sizes.dog_id  ","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
951,"What are each owner's first name, last name, and the size of their dog?","SELECT first_name ,  last_name ,  size_code FROM Owners JOIN Dogs ON Owners.owner_id = Dogs.owner_id  ","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
952,List pairs of the owner's first name and the dogs's name.,"SELECT first_name, name FROM Owners JOIN Dogs ON Owners.ID = Dogs.owner_id  ","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
953,What are each owner's first name and their dogs's name?,"SELECT first_name ,  name FROM Owners JOIN Dogs ON Owners.owner_id = Dogs.owner_id  ","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
954,List the names of the dogs of the rarest breed and the treatment dates of them.,"SELECT name ,  date_of_treatment FROM Dogs WHERE breed_code = (SELECT breed_code FROM Breeds WHERE count(*) = (SELECT count(*) FROM Breeds))  ","SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",dog_kennels
955,Which dogs are of the rarest breed? Show their names and treatment dates.,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id JOIN Breeds AS T3 ON T2.breed_code  =  T3.breed_code WHERE T3.breed_code  =  (SELECT min(breed_code) FROM Breeds) order by T2.date_of_treatment asc limit 10  ","SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",dog_kennels
956,Which dogs are owned by someone who lives in Virginia? List the owner's first name and the dog's name.,"SELECT first_name ,  name FROM Owners WHERE state  =  'Virginia' JOIN Dogs ON Owners.owner_id = Dogs.owner_id  ","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'",dog_kennels
957,Find the first names of owners living in Virginia and the names of dogs they own.,"SELECT first_name, street FROM Owners WHERE state = 'Virginia'  ","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'",dog_kennels
958,What are the arriving date and the departing date of the dogs who have gone through a treatment?,"SELECT date_arrived,  date_departed FROM Dogs WHERE treatment_type_code IS NOT NULL AND date_of_treatment IS NOT NULL  ","SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id",dog_kennels
959,Find the arriving date and the departing date of the dogs that received a treatment.,"SELECT date_arrived,  date_departed FROM Dogs WHERE treatment_id IS NOT NULL  ","SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id",dog_kennels
960,List the last name of the owner owning the youngest dog.,SELECT last_name FROM Owners ORDER BY Dogs.date_of_birth DESC LIMIT 1  ,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),dog_kennels
961,Who owns the youngest dog? Give me his or her last name.,SELECT last_name FROM Dogs WHERE date_of_birth  =  (SELECT min(date_of_birth) FROM Dogs)  ,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),dog_kennels
962,List the emails of the professionals who live in the state of Hawaii or the state of Wisconsin.,SELECT email_address FROM Professionals WHERE zip_code = 'HI' or zip_code = 'WI'  ,SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin',dog_kennels
963,What are the emails of the professionals living in either the state of Hawaii or the state of Wisconsin?,SELECT T1.email_address FROM Professionals AS T1 WHERE T1.home_phone LIKE '%Hawaii%' OR T1.home_phone LIKE '%Wisconsin%' AND T1.state = 'Hawaii' OR T1.state = 'Wisconsin'  ,SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin',dog_kennels
964,What are the arriving date and the departing date of all the dogs?,"SELECT date_arrived,  date_departed FROM Dogs  ","SELECT date_arrived ,  date_departed FROM Dogs",dog_kennels
965,List the arrival date and the departure date for all the dogs.,"SELECT date_arrived,  date_departed FROM Dogs  ","SELECT date_arrived ,  date_departed FROM Dogs",dog_kennels
966,How many dogs went through any treatments?,SELECT count(*) FROM Dogs  ,SELECT count(DISTINCT dog_id) FROM Treatments,dog_kennels
967,Count the number of dogs that went through a treatment.,SELECT count(*) FROM Treatments WHERE Treatments.dog_id IS NOT NULL  ,SELECT count(DISTINCT dog_id) FROM Treatments,dog_kennels
968,How many professionals have performed any treatment to dogs?,SELECT count(*) FROM Professionals  ,SELECT count(DISTINCT professional_id) FROM Treatments,dog_kennels
969,Find the number of professionals who have ever treated dogs.,SELECT count(*) FROM Professionals  ,SELECT count(DISTINCT professional_id) FROM Treatments,dog_kennels
970,"Which professionals live in a city containing the substring 'West'? List his or her role, street, city and state.","SELECT T1.role_code, T1.street, T1.city, T1.state FROM Professionals AS T1 JOIN city AS T2 ON T1.city  =  T2.city WHERE T2.city LIKE '%West%'  ","SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'",dog_kennels
971,"Find the role, street, city and state of the professionals living in a city that contains the substring 'West'.","SELECT T1.role_code ,  T1.street,  T1.city,  T1.state FROM Professionals AS T1 JOIN Owners AS T2 ON T1.professional_id  =  T2.professional_id WHERE T2.city LIKE '%West%'  ","SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'",dog_kennels
972,"Which owners live in the state whose name contains the substring 'North'? List his first name, last name and email.","SELECT T1.first_name, T1.last_name, T1.email_address FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.state LIKE '%North%'  ","SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'",dog_kennels
973,"Return the first name, last name and email of the owners living in a state whose name contains the substring 'North'.","SELECT T1.first_name, T1.last_name, T1.email_address FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.state LIKE '%North%'  ","SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'",dog_kennels
974,How many dogs have an age below the average?,SELECT count(*) FROM Dogs WHERE age  <  (SELECT avg(age) FROM Dogs)  ,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),dog_kennels
975,Count the number of dogs of an age below the average.,SELECT count ( dog_id ) FROM dogs WHERE age  <  (SELECT avg(age) FROM dogs)  ,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),dog_kennels
976,How much does the most recent treatment cost?,SELECT max(cost_of_treatment) FROM Treatments WHERE date_of_treatment = (SELECT max(date_of_treatment) FROM Treatments)  ,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1,dog_kennels
977,Show me the cost of the most recently performed treatment.,SELECT max(cost_of_treatment) FROM Treatments WHERE date_of_treatment = (SELECT max(date_of_treatment) FROM Treatments)  ,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1,dog_kennels
978,How many dogs have not gone through any treatment?,SELECT count(*) FROM Dogs WHERE Treatments.treatment_id = 0  ,SELECT count(*) FROM Dogs WHERE dog_id NOT IN ( SELECT dog_id FROM Treatments ),dog_kennels
979,Tell me the number of dogs that have not received any treatment .,SELECT count(*) FROM Dogs WHERE size_code  =  'Small' AND breed_code  =  'Poodle' AND treatment_id  =  0 AND abandoned_yn  =  'N'  ,select count(*) from dogs where dog_id not in ( select dog_id from treatments ),dog_kennels
980,How many owners temporarily do not have any dogs?,SELECT count(*) FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Dogs)  ,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),dog_kennels
981,Find the number of owners who do not own any dogs at this moment.,SELECT count(*) FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Dogs)  ,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),dog_kennels
982,How many professionals did not operate any treatment on dogs?,SELECT count(*) FROM Professionals WHERE Treatments.professional_id IS NULL  ,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),dog_kennels
983,Find the number of professionals who have not treated any dogs.,SELECT count(*) FROM professionals WHERE professionals.professional_id NOT IN (SELECT professional_id FROM Treatments)  ,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),dog_kennels
984,"List the dog name, age and weight of the dogs who have been abandoned? 1 stands for yes, and 0 stands for no.","SELECT name ,  age ,  weight ,  breed_code ,  size_code ,  owner_id ,  professional_id ,  treatment_type_code ,  treatment_id ,  date_of_birth ,  date_arrived ,  date_adopted ,  date_departed FROM Dogs WHERE abandoned_yn  =  1  ","SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1",dog_kennels
985,"What are the dog name, age and weight of the dogs that were abandoned? Note that 1 stands for yes, and 0 stands for no in the tables.","SELECT name ,  age ,  weight ,  abandoned_yn FROM Dogs WHERE abandoned_yn = 1  ","SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1",dog_kennels
986,What is the average age of all the dogs?,SELECT avg(age) FROM Dogs  ,SELECT avg(age) FROM Dogs,dog_kennels
987,Compute the average age of all the dogs.,SELECT avg(age) FROM Dogs  ,SELECT avg(age) FROM Dogs,dog_kennels
988,What is the age of the oldest dog?,SELECT max(age) FROM Dogs  ,SELECT max(age) FROM Dogs,dog_kennels
989,Tell me the age of the oldest dog.,SELECT max(age) FROM Dogs  ,SELECT max(age) FROM Dogs,dog_kennels
990,How much does each charge type costs? List both charge type and amount.,"SELECT charge_type,  charge_amount FROM Charges GROUP BY charge_type  ","SELECT charge_type ,  charge_amount FROM Charges",dog_kennels
991,List each charge type and its amount.,"SELECT charge_type,  charge_amount FROM Charges  ","SELECT charge_type ,  charge_amount FROM Charges",dog_kennels
992,How much does the most expensive charge type costs?,SELECT max(charge_amount) FROM Charges  ,SELECT max(charge_amount) FROM Charges,dog_kennels
993,What is the charge amount of the most expensive charge type?,SELECT charge_amount FROM Charges ORDER BY charge_amount DESC LIMIT 1  ,SELECT max(charge_amount) FROM Charges,dog_kennels
994,"List the email, cell phone and home phone of all the professionals.","SELECT email_address, cell_number, home_phone FROM Professionals  ","SELECT email_address ,  cell_number ,  home_phone FROM professionals",dog_kennels
995,"What are the email, cell phone and home phone of each professional?","SELECT email_address,cell_number,home_phone FROM Professionals  ","SELECT email_address ,  cell_number ,  home_phone FROM professionals",dog_kennels
996,What are all the possible breed type and size type combinations?,"SELECT breed_code, size_code FROM Breeds  ","SELECT DISTINCT breed_code ,  size_code FROM dogs",dog_kennels
997,Find the distinct breed type and size type combinations for dogs.,"SELECT distinct breed_code, size_code FROM Breeds  ","SELECT DISTINCT breed_code ,  size_code FROM dogs",dog_kennels
998,List the first name of all the professionals along with the description of the treatment they have done.,"SELECT  first_name ,  treatment_type_description FROM Professionals  JOIN Treatments ON Professionals.professional_id = Treatments.professional_id  ","SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code",dog_kennels
999,What are each professional's first name and description of the treatment they have performed?,"SELECT first_name,  treatment_type_description FROM Professionals  JOIN Treatments ON Professionals.professional_id = Treatments.professional_id  ","SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code",dog_kennels
