,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
830,count the number of patients who had delta abnormal lab test status with a diagnoses of buttock pressure ulcer.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Diagnoses AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.FLAG  =  'delta' AND T3.ICD9_CODE  =  'buttock pressure ulcer',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Pressure ulcer, buttock"" AND LAB.""FLAG"" = ""delta""",medical
831,what number of patients with whose lab test result is abnormal had the diagnoses titled ocl crtd art wo infrct?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Diagnoses AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.FLAG  =  'abnormal' AND T3.SHORT_TITLE  =  'Ocl crtd art wo infrct',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Ocl crtd art wo infrct"" AND LAB.""FLAG"" = ""abnormal""",medical
832,Bring me the number of patients diagnosed with benign neoplasm of pituitary gland who had a blood test.,SELECT count(DISTINCT T2.HADM_ID) FROM diagnoses AS T2 JOIN lab AS T1 ON T2.HADM_ID  =  T1.HADM_ID WHERE T2.ICD9_CODE  =  'benign neoplasm of pituitary gland',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Benign neo pituitary"" AND LAB.""FLUID"" = ""Blood""",medical
833,How many patients had a joint fluid lab test done and were diagnosed with acute/chronic systolic/diastolic heart failure?,"SELECT COUNT(DISTINCT Lab.HADM_ID) FROM Lab JOIN Diagnoses ON Lab.HADM_ID = Diagnoses.HADM_ID WHERE Lab.ITEMID = ""Joint fluid"" AND (Diagnoses.ICD9_CODE = ""401.0"" OR Diagnoses.ICD9_CODE = ""401.1"" OR Diagnoses.ICD9_CODE = ""401.2"" OR Diagnoses.ICD9_CODE = ""401.3"" OR Diagnoses.ICD9_CODE = ""401.4"" OR Diagnoses.ICD9_CODE = ""401.5"" OR Diagnoses.ICD9_CODE = ""401.6"" OR Diagnoses.ICD9_CODE = ""401.7"" OR Diagnoses.ICD9_CODE = ""401.8"" OR Diagnoses.ICD9_CODE = ""401.9"" OR Diagnoses.ICD9_CODE = ""402.0"" OR Diagnoses.ICD9_CODE = ""402.1"" OR Diagnoses.ICD9_CODE = ""402.2"" OR Diagnoses.ICD9_CODE = ""402.3"" OR Diagnoses.ICD9_CODE = ""402.4"" OR Diagnoses.ICD9_","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Ac/chr syst/dia hrt fail"" AND LAB.""FLUID"" = ""Joint Fluid""",medical
834,give me the number of patients whose diagnoses is noninf gastroenterit nec and lab test fluid is pleural.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'noninf gastroenterit nec' AND T3.FLUID  =  'Pleural',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Noninf gastroenterit NEC"" AND LAB.""FLUID"" = ""Pleural""",medical
835,Provide the number of patients having lab test fluid as pleural that were diagnosed with adv eff benzodiaz tranq.,SELECT count(DISTINCT T1.subject_id) FROM lab AS T1 JOIN diagnoses AS T2 ON T1.subject_id  =  T2.subject_id WHERE T1.FLUID  =  'Pleural' AND T2.ICD9_CODE  =  'adv eff benzodiaz tranq',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Adv eff benzodiaz tranq"" AND LAB.""FLUID"" = ""Pleural""",medical
836,report the number of patients with other convulsions diagnoses who had csf lab test done.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'other convulsions' AND T3.ITEMID  =  'csf',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Convulsions NEC"" AND LAB.""FLUID"" = ""Cerebrospinal Fluid (CSF)""",medical
837,what is the number of patients diagnosed with do not resusctate status and have lab test category as hematology?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'do not resusctate status' AND T3.CATEGORY  =  'Hematology',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Do not resusctate status"" AND LAB.""CATEGORY"" = ""Hematology""",medical
838,give me the number of patients with hematology lab test category who were diagnosed with disruption of external operation (surgical) wound.,SELECT count(DISTINCT T1.subject_id) FROM lab AS T1 JOIN diagnoses AS T2 ON T1.subject_id  =  T2.subject_id WHERE T1.CATEGORY  =  'Hematology' AND T2.ICD9_CODE  =  'disruption of external operation (surgical) wound',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""SHORT_TITLE"" = ""Disrup-external op wound"" AND LAB.""CATEGORY"" = ""Hematology""",medical
839,how many patients are diagnosed with tietze's disease and use drug type base?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Prescriptions AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'tietzes' AND T3.DRUG_TYPE  =  'Base',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Tietze's disease"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""BASE""",medical
840,how many patients with secondary neuroendocrine tumor of bone were treated with base drug?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Diagnoses AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ICD9_CODE  =  'secondary neuroendocrine tumor of bone' AND T2.DRUG_TYPE  =  'Base drug',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Secondary neuroendocrine tumor of bone"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""BASE""",medical
841,"count the number of patients with drug type additive who have been diagnosed with insomnia, unspecified.","SELECT count(DISTINCT T1.SUBJECT_ID) FROM Prescriptions AS T1 JOIN Diagnoses AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID WHERE T1.DRUG_TYPE  =  'Additive' AND T2.ICD9_CODE  =  'insomnia, unspecified'","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Insomnia, unspecified"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""ADDITIVE""",medical
842,what number of patients diagnosed with acute kidney failure with lesion of tubular necrosis have the drug type base?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Prescriptions AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'acute kidney failure with lesion of tubular necrosis' AND T3.DRUG_TYPE  =  'Base',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Acute kidney failure with lesion of tubular necrosis"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""BASE""",medical
843,"what is the number of patients who take drug via oral route and have diabetes mellitus without mention of complication, type ii or unspecified type, not stated as uncontrolled diagnoses?",SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID JOIN Diagnoses AS T3 ON T1.SUBJECT_ID  =  T3.SUBJECT_ID WHERE T2.ROUTE  =  'oral' AND T3.ICD9_CODE  =  'diabetes mellitus' AND T3.ICD9_CODE  !=  'complication' AND T3.ICD9_CODE  !=  'type ii' AND T3.ICD9_CODE  !=  'unspecified type' AND T3.ICD9_CODE  !=  'uncontrolled diagnoses',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled"" AND PRESCRIPTIONS.""ROUTE"" = ""ORAL""",medical
844,provide the number of patients whose diagnosis long title is atherosclerosis of native arteries of the extremities with intermittent claudication and drug route is replace.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Prescriptions AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.LONG_TITLE  =  'Atherosclerosis of native arteries of the extremities with intermittent claudication' AND T3.ROUTE  =  'replace',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Atherosclerosis of native arteries of the extremities with intermittent claudication"" AND PRESCRIPTIONS.""ROUTE"" = ""REPLACE""",medical
845,calculate the number of patients with unspecified opioid type dependence who received drug via ivpca route,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'unspecified opioid type dependence' AND T3.ROUTE  =  'ivpca',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Opioid type dependence, unspecified"" AND PRESCRIPTIONS.""ROUTE"" = ""IVPCA""",medical
846,find the number of patients taking drug via sl route who have been diagnosed with benign neoplasm of spinal meninges.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Diagnoses AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ROUTE  =  'sl' AND T3.ICD9_CODE  =  'benign neoplasm of spinal meninges',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Benign neoplasm of spinal meninges"" AND PRESCRIPTIONS.""ROUTE"" = ""SL""",medical
847,"calculate the number of patients having unspecified migraine unspecified, without mention of intractable migraine and status migrainosus, who had abnormal lab test results. ",SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'unspecified' AND T2.ICD9_CODE  =  'migraine' AND T2.ICD9_CODE  !=  'intractable' AND T2.ICD9_CODE  !=  'migrainous' AND T3.FLAG  =  'abnormal',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus"" AND LAB.""FLAG"" = ""delta""",medical
848,What is the number of patients diagnosed with rheumatic heart failure (congestive) who have a delta abnormal lab test?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Diagnoses AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ICD9_CODE  =  'Rheumatic heart failure (congestive)' AND T2.FLAG  =  'Delta abnormal',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Rheumatic heart failure (congestive)"" AND LAB.""FLAG"" = ""delta""",medical
849,how many patients are diagnosed with encephalopathy unspecified and tested in lab and the results shows abnormal status?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'encephalopathy unspecified' AND T3.FLAG  =  'abnormal',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Encephalopathy, unspecified"" AND LAB.""FLAG"" = ""abnormal""",medical
850,count the number of patients whose diagnoses long title is embolism and thrombosis of iliac artery and lab test abnormal status is delta.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.LONG_TITLE  =  'Embolism and thrombosis of iliac artery' AND T3.FLAG  =  'delta',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Embolism and thrombosis of iliac artery"" AND LAB.""FLAG"" = ""delta""",medical
851,how many patients who were diagnosed with personal history of venous thrombosis and embolism had lab test result as delta?,SELECT count(DISTINCT T2.subject_id) FROM lab AS T1 JOIN diagnoses AS T2 ON T1.subject_id  =  T2.subject_id WHERE T1.VALUE_UNIT  =  'delta' AND T2.subject_id  IN  (SELECT DISTINCT T3.subject_id FROM diagnoses AS T3 WHERE T3.icd9_code  =  'venous thrombosis' OR T3.icd9_code  =  'embolism'),"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Personal history of venous thrombosis and embolism"" AND LAB.""FLAG"" = ""delta""",medical
852,give the number of patients whose diagnoses long title is personal history of malignant neoplasm of bladder and lab test abnormal status is abnormal.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.LONG_TITLE  =  'Personal history of malignant neoplasm of bladder' AND T3.FLAG  =  'abnormal',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Personal history of malignant neoplasm of bladder"" AND LAB.""FLAG"" = ""abnormal""",medical
853,Give me the number of patients who were diagnosed for aftercare for healing traumatic fracture of lower leg and whose lab test fluid was pleural.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ICD9_CODE  =  'healing traumatic fracture of lower leg' AND T3.FLUID  =  'Pleural',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DIAGNOSES.""LONG_TITLE"" = ""Aftercare for healing traumatic fracture of lower leg"" AND LAB.""FLUID"" = ""Pleural""",medical
854,get the number of patients on main type drug prescription who have procedure icd9 code 8960.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Procedures AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.DRUG_TYPE  =  'Main' AND T3.ICD9_CODE  =  '8960',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PROCEDURES.""ICD9_CODE"" = ""8960"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""MAIN""",medical
855,count the number of patients on main drug prescription who have procedure icd9 code 5771.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Procedures AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.DRUG_TYPE  =  'Main' AND T3.ICD9_CODE  =  '5771',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PROCEDURES.""ICD9_CODE"" = ""5771"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""MAIN""",medical
856,get me the number of patients taking base drug type who have procedure icd9 code 3799.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Procedures AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.DRUG_TYPE  =  'Base' AND T3.ICD9_CODE  =  3799,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PROCEDURES.""ICD9_CODE"" = ""3799"" AND PRESCRIPTIONS.""DRUG_TYPE"" = ""BASE""",medical
857,how many patients whose procedure icd9 code is 3533 had the drug route neb?,SELECT count(DISTINCT T2.id) FROM procedures AS T1 JOIN prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ICD9_CODE  =  3533 AND T2.ROUTE  =  'neb',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PROCEDURES.""ICD9_CODE"" = ""3533"" AND PRESCRIPTIONS.""ROUTE"" = ""NEB""",medical
858,provide the number of patient with replaced route of drug administration who have procedure icd9 code 8105. ,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Procedures AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.ROUTE  =  'Replaced' AND T3.ICD9_CODE  =  8105,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PROCEDURES.""ICD9_CODE"" = ""8105"" AND PRESCRIPTIONS.""ROUTE"" = ""REPLACE""",medical
859,give the number of patients whose procedure long title is closed biopsy of skin and subcutaneous tissue and lab test fluid is cerebrospinal fluid (csf).,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID JOIN Lab AS T3 ON T1.HADM_ID  =  T3.HADM_ID WHERE T2.LONG_TITLE  =  'Closed biopsy of skin and subcutaneous tissue' AND T3.FLUID  =  'Cerebrospinal fluid (csf)',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE PROCEDURES.""LONG_TITLE"" = ""Closed biopsy of skin and subcutaneous tissue"" AND LAB.""FLUID"" = ""Cerebrospinal Fluid (CSF)""",medical
860,how many of the patients with creation of conduit between left ventricle and aorta had a lab test for pleural fluid?,SELECT count(DISTINCT T2.itemid) FROM lab AS T1 JOIN demographic AS T2 ON T1.subject_id  =  T2.subject_id JOIN procedures AS T3 ON T2.subject_id  =  T3.subject_id WHERE T1.itemid  =  'pleural fluid' AND T3.icd9_code  =  'creation of conduit between left ventricle and aorta',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE PROCEDURES.""LONG_TITLE"" = ""Creation of conduit between left ventricle and aorta"" AND LAB.""FLUID"" = ""Pleural""",medical
861,How many patients under a hematology lab test category have intraoperative cardiac pacemaker?,SELECT count(*) FROM Lab WHERE CATEGORY  =  'Hematology' AND VALUE_UNIT  =  'Intraoperative cardiac pacemaker',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE PROCEDURES.""LONG_TITLE"" = ""Intraoperative cardiac pacemaker"" AND LAB.""CATEGORY"" = ""Hematology""",medical
